fCO2,Chl,Temp,Salt,lon,lat
422.1695294,0.118935376,29.94387054,35.07450825,149.875,2.375
446.5010408,0.157119691,29.85774231,35.19057548,151.375,2.375
427.974,0.119985633,29.94967651,35.08868283,149.875,2.125
429.4045588,0.121523082,29.90903091,35.11098588,150.125,2.125
449.2168571,0.157532826,29.89903069,35.20076621,151.375,2.125
431.66682,0.11944402,29.96419334,35.12461364,150.125,1.875
454.6012941,0.129736602,29.92290306,35.21095693,151.375,1.875
453.4999375,0.156125665,29.87838554,35.22935545,151.625,1.875
431.9333333,0.110469751,30.03451538,35.13824141,150.125,1.625
434.5182708,0.122806258,29.99225807,35.15427005,150.375,1.625
449.4601176,0.147608399,29.88903236,35.23901832,151.625,1.625
444.3868718,0.119026713,30.06064415,35.16500348,150.375,1.375
448.8316364,0.126825318,30.01838684,35.1809929,150.625,1.375
441.05826,0.14275682,29.9141922,35.25178397,151.625,1.375
447.8498367,0.126214266,30.08774185,35.19026512,150.625,1.125
439.6799048,0.134915173,29.97774124,35.26765239,151.625,1.125
440.49225,0.139508396,29.90258026,35.28860724,151.875,1.125
448.3563214,0.118740864,30.14258003,35.19953734,150.625,0.875
450.488,0.118854627,30.10387039,35.21688145,150.875,0.875
439.9442333,0.132534117,29.98967743,35.30670774,151.875,0.875
448.7683922,0.115748294,30.11322594,35.22683102,150.875,0.625
439.4087,0.125012532,30.05548286,35.32480824,151.875,0.625
453.9028462,0.108834095,30.10612869,35.24060816,150.875,0.375
452.3721892,0.129290894,30.10096741,35.26363087,151.125,0.375
437.0067407,0.121058792,30.10903168,35.34422874,151.875,0.375
448.44628,0.111729316,30.14354706,35.28238583,151.125,0.125
